match,team,player,type,situation,time_seconds,start_coord_x,start_coord_y,start_coord_z,goal_coord_x,goal_coord_y,goal_coord_z,block_coord_x,block_coord_y,block_coord_z
13981458,Napoli,Giovanni Di Lorenzo,save,assisted,4292,12.5,48.9,0,0,51.2,16.5,1.5,50.0,0.0
13981458,Napoli,Kevin De Bruyne,miss,set-piece,4013,21.5,65.4,0,0,53.1,72.2,,,
13981458,Napoli,Alessandro Buongiorno,block,set-piece,4004,4.5,58.7,0,0,48.4,19.0,3.5,57.0,0.0
13981458,Napoli,Sam Beukema,save,corner,3771,3.6,53.4,0,0,47.9,2.5,1.0,51.3,0.0
13981458,Napoli,Frank Anguissa,block,corner,3768,10.5,55.2,0,0,51.5,19.0,8.0,53.6,0.0
13981458,Napoli,Matteo Politano,block,corner,3767,16.3,66.7,0,0,52.7,19.0,14.1,64.1,0.0
13981458,Pisa,M'Bala Nzola,goal,penalty,3564,11.5,50.0,0,0,48.6,27.2,,,
13981458,Pisa,Simone Canestrelli,block,corner,3461,3.8,46.4,0,0,52.3,19.0,2.3,46.9,0.0
13981458,Pisa,Mateus Lusuardi,block,corner,3460,7.6,34.7,0,0,48.1,19.0,3.3,44.4,0.0
13981458,Pisa,Ebenezer Akinsanmiro,save,assisted,3374,25.3,49.1,0,0,51.0,31.6,1.9,49.3,0.0
13981458,Napoli,Scott McTominay,miss,assisted,3216,24.7,44.8,0,0,43.7,54.2,,,
13981458,Napoli,Matteo Politano,miss,assisted,3140,17.9,72.1,0,0,59.7,77.8,,,
13981458,Pisa,Giovanni Bonfanti,save,assisted,2946,9.1,36.0,0,0,52.9,17.1,0.7,48.7,0.0
13981458,Napoli,Rasmus Højlund,block,regular,2902,13.3,39.3,0,0,54.1,19.0,11.8,40.1,0.0
13981458,Pisa,M'Bala Nzola,miss,assisted,2839,13.0,47.3,0,0,65.7,16.7,0.7,38.4,0.0
13981458,Pisa,Simone Canestrelli,save,throw-in-set-piece,2812,9.5,45.5,0,0,48.1,30.4,1.1,48.9,0.0
13981458,Pisa,Mehdi Léris,save,assisted,2689,3.3,57.3,0,0,46.8,6.3,1.0,53.6,0.0
13981458,Pisa,M'Bala Nzola,block,fast-break,2678,15.3,69.6,0,0,54.5,19.0,13.1,66.1,0.0
13981458,Napoli,Billy Gilmour,goal,regular,2324,13.8,48.6,0,0,46.5,16.5,,,
13981458,Pisa,Ebenezer Akinsanmiro,miss,assisted,2263,20.7,39.9,0,0,41.8,6.9,4.7,52.7,0.0
13981458,Napoli,Matteo Politano,block,assisted,1526,18.2,63.8,0,0,53.6,19.0,16.0,61.7,0.0
13981458,Napoli,Scott McTominay,block,regular,1510,10.2,32.7,0,0,52.1,19.0,8.6,35.0,0.0
13981458,Napoli,Eljif Elmas,block,fast-break,1433,14.8,65.2,0,0,51.2,19.0,6.3,55.8,0.0
13981458,Napoli,Kevin De Bruyne,block,assisted,1352,10.4,34.0,0,0,50.0,19.0,9.0,36.1,0.0
13981458,Napoli,Scott McTominay,miss,regular,1258,9.1,44.4,0,0,70.8,27.8,6.3,40.2,0.0
13981458,Pisa,Mateus Lusuardi,block,corner,1062,13.6,41.3,0,0,49.9,19.0,10.2,43.5,0.0
13981458,Napoli,Kevin De Bruyne,save,corner,739,19.4,50.1,0,0,46.7,6.3,0.59999999999999,49.8,0.0
13981458,Pisa,M'Bala Nzola,block,assisted,442,23.1,46.4,0,0,53.7,19.0,19.8,46.4,0.0
13981454,Torino,Duván Zapata,block,assisted,5474,20.6,39.1,0,0,49.4,19.0,18.7,40.2,0.0
13981454,Torino,Kristjan Asllani,block,regular,5253,22.5,31.1,0,0,50.1,19.0,18.9,34.1,0.0
13981454,Atalanta,Raoul Bellanova,miss,assisted,4564,9.4,63.7,0,0,53.9,70.8,,,
13981454,Torino,Cesare Casadei,save,set-piece,4361,10.8,46.0,0,0,51.5,15.8,1.5,48.4,0.0
13981454,Torino,Duván Zapata,save,penalty,4357,11.5,50.0,0,0,53.6,5.1,0.5,49.8,0.0
13981454,Torino,Duván Zapata,save,throw-in-set-piece,4170,13.0,29.1,0,0,52.4,6.3,1.4,47.8,0.0
13981454,Atalanta,Kamaldeen Sulemana,save,assisted,4028,25.3,53.0,0,0,46.9,3.2,1.5,49.6,0.0
13981454,Torino,Giovanni Simeone,save,regular,4001,14.7,47.1,0,0,51.6,3.8,5.5,49.3,0.0
13981454,Torino,Che Adams,block,assisted,3925,24.0,50.1,0,0,51.3,19.0,19.3,49.8,0.0
13981454,Torino,Giovanni Simeone,miss,assisted,3812,27.8,40.1,0,0,52.3,70.8,,,
13981454,Torino,Giovanni Simeone,save,assisted,2829,22.5,49.9,0,0,52.3,7.6,1.2,50.9,0.0
13981454,Atalanta,Kamaldeen Sulemana,miss,assisted,2473,14.2,35.8,0,0,57.6,15.3,,,
13981454,Atalanta,Nikola Krstović,goal,assisted,2246,3.6,53.6,0,0,48.1,27.2,,,
13981454,Atalanta,Kamaldeen Sulemana,goal,assisted,2037,12.3,45.8,0,0,46.0,1.3,,,
13981454,Atalanta,Lazar Samardžić,post,assisted,2035,11.7,57.3,0,0,55.2,7.0,,,
13981454,Atalanta,Nikola Krstović,goal,assisted,1798,10.8,57.3,0,0,53.3,7.0,,,
13981454,Torino,Giovanni Simeone,miss,assisted,1498,10.2,46.6,0,0,35.5,16.7,,,
13981454,Atalanta,Nikola Krstović,save,assisted,1074,15.3,54.6,0,0,52.3,3.8,0.7,51.1,0.0
13981454,Torino,Nikola Vlašić,miss,assisted,659,20.9,63.4,0,0,60.3,13.9,,,
13981454,Atalanta,Nikola Krstović,block,set-piece,164,8.5,54.2,0,0,49.3,19.0,6.9,53.5,0.0
13981457,Roma,Tommaso Baldanzi,miss,assisted,5762,14.0,63.6,0,0,60.0,25.0,,,
13981457,Lazio,Danilo Cataldi,post,assisted,5635,21.9,34.2,0,0,44.8,32.9,,,
13981457,Roma,Artem Dovbyk,miss,assisted,5397,3.1,65.4,0,0,43.4,15.3,,,
13981457,Lazio,Valentín Castellanos,miss,set-piece,5370,12.5,46.0,0,0,58.7,13.9,5.4,44.2,0.0
13981457,Roma,Tommaso Baldanzi,miss,regular,4892,9.4,59.3,0,0,69.6,19.4,,,
13981457,Lazio,Valentín Castellanos,miss,assisted,4513,13.8,41.7,0,0,43.5,22.2,,,
13981457,Lazio,Danilo Cataldi,miss,corner,4147,28.2,51.9,0,0,53.9,90.3,,,
13981457,Lazio,Valentín Castellanos,save,assisted,3808,9.2,72.1,0,0,47.9,1.9,1.1,53.2,0.0
13981457,Roma,Evan Ndicka,miss,corner,3611,3.2,51.0,0,0,52.1,76.4,,,
13981457,Lazio,Boulaye Dia,miss,assisted,3226,14.7,53.0,0,0,46.4,56.9,,,
13981457,Roma,Angeliño,save,assisted,2933,8.2,31.0,0,0,54.4,17.7,1.2,44.8,0.0
13981457,Roma,Devyne Rensch,save,assisted,2846,4.4,59.6,0,0,50.0,0.6,0.3,53.4,0.0
13981457,Roma,Evan Ferguson,miss,assisted,2845,7.4,40.3,0,0,14.8,8.3,4.6,61.9,0.0
13981457,Roma,Lorenzo Pellegrini,save,regular,2733,14.4,52.1,0,0,50.3,26.6,2.5,50.0,0.0
13981457,Roma,Angeliño,miss,corner,2679,15.3,45.4,0,0,18.5,5.6,13.3,54.9,0.0
13981457,Roma,Bryan Cristante,block,corner,2676,4.1,60.3,0,0,47.7,19.0,2.8,57.8,0.0
13981457,Roma,Matías Soulé,save,free-kick,2430,24.8,64.6,0,0,49.1,24.1,1.9,49.3,0.0
13981457,Roma,Lorenzo Pellegrini,goal,assisted,2226,13.9,55.6,0,0,54.2,7.0,,,
13981457,Lazio,Alessio Romagnoli,miss,corner,1746,10.4,44.1,0,0,48.4,54.2,,,
13981457,Lazio,Mattia Zaccagni,save,assisted,1712,15.9,23.6,0,0,47.1,25.3,1.9,46.7,0.0
13981457,Roma,Evan Ferguson,save,assisted,1633,15.9,27.9,0,0,53.9,1.3,1.9,47.1,0.0
13981457,Lazio,Nuno Tavares,miss,assisted,1335,20.4,35.0,0,0,57.0,59.7,,,
13981457,Lazio,Pedro,miss,regular,1013,19.7,47.0,0,0,52.8,62.5,,,
13981463,Parma,Mathias Løvik,miss,fast-break,5404,5.5,68.3,0,0,50.3,86.1,,,
13981463,Parma,Christian Ordoñez,block,fast-break,5402,8.8,43.6,0,0,48.7,19.0,7.5,44.8,0.0
13981463,Cremonese,Franco Vázquez,save,assisted,5354,27.3,80.7,0,0,54.2,32.3,2.0,51.4,0.0
13981463,Cremonese,Faris Moumbagna,block,corner,5045,10.2,51.1,0,0,49.6,19.0,4.7,50.7,0.0
13981463,Parma,Pontus Almqvist,block,regular,4831,15.0,62.2,0,0,49.2,19.0,6.6,55.8,0.0
13981463,Parma,Enrico Delprato,save,assisted,4829,3.9,70.6,0,0,49.8,1.9,0.7,55.8,0.0
13981463,Parma,Gaetano Oristanio,block,assisted,4800,15.0,61.3,0,0,50.4,19.0,13.7,60.3,0.0
13981463,Parma,Oliver Sørensen,miss,assisted,4213,11.0,44.4,0,0,66.7,2.8,,,
13981463,Parma,Adrián Bernabé,block,assisted,4200,19.9,70.8,0,0,51.8,19.0,18.1,68.8,0.0
13981463,Parma,Gaetano Oristanio,miss,set-piece,4140,7.1,58.4,0,0,97.3,4.2,5.0,24.2,0.0
13981463,Parma,Patrick Cutrone,miss,throw-in-set-piece,3654,19.2,32.1,0,0,48.9,84.7,,,
13981463,Parma,Adrián Bernabé,save,assisted,3343,29.7,63.1,0,0,53.2,2.5,1.6,50.5,0.0
13981463,Cremonese,Federico Baschirotto,miss,set-piece,2812,10.2,48.1,0,0,46.4,69.4,,,
13981463,Parma,Mateo Pellegrino,save,throw-in-set-piece,1900,15.0,65.6,0,0,47.9,2.5,1.6,52.5,0.0
13981463,Parma,Mateo Pellegrino,block,assisted,533,7.6,52.9,0,0,50.7,19.0,6.4,52.3,0.0
13981463,Parma,Patrick Cutrone,miss,set-piece,300,8.8,61.7,0,0,42.4,16.7,,,
13981463,Parma,Emanuele Valeri,block,set-piece,290,21.8,49.5,0,0,50.8,19.0,18.2,49.5,0.0
13981463,Parma,Emanuele Valeri,miss,free-kick,159,15.1,82.0,0,0,73.1,56.9,,,
13981453,Udinese,Lennon Miller,miss,corner,5589,25.3,57.5,0,0,52.8,63.9,,,
13981453,Milan,Adrien Rabiot,miss,assisted,5477,6.3,31.1,0,0,36.8,8.3,,,
13981453,Udinese,Lennon Miller,save,assisted,5254,9.6,43.1,0,0,51.6,16.5,1.2,49.3,0.0
13981453,Milan,Pervis Estupiñán,miss,corner,5055,26.5,49.1,0,0,59.0,2.8,,,
13981453,Udinese,Oumar Solet,miss,regular,4792,18.8,49.7,0,0,38.7,12.5,,,
13981453,Milan,Alexis Saelemaekers,save,regular,4767,11.4,58.3,0,0,47.9,2.5,1.4,50.2,0.0
13981453,Milan,Adrien Rabiot,block,assisted,4764,13.4,48.3,0,0,51.5,19.0,8.3,48.4,0.0
13981453,Udinese,Nicolò Zaniolo,miss,assisted,4695,27.3,56.1,0,0,39.7,22.2,,,
13981453,Udinese,Arthur Atta,save,assisted,4653,23.7,69.1,0,0,46.5,3.2,2.0,51.6,0.0
13981453,Udinese,Arthur Atta,save,assisted,4524,47.3,55.8,0,0,48.1,12.7,14.1,51.4,0.0
13981453,Milan,Pervis Estupiñán,miss,assisted,3963,3.5,34.0,0,0,60.7,69.4,,,
13981453,Udinese,Nicolò Zaniolo,block,assisted,3886,19.2,60.9,0,0,50.4,19.0,11.1,56.1,0.0
13981453,Milan,Christopher Nkunku,miss,assisted,3834,9.9,36.2,0,0,54.3,75.0,,,
13981453,Milan,Ruben Loftus-Cheek,miss,assisted,3770,8.8,57.0,0,0,48.7,70.8,,,
13981453,Udinese,Arthur Atta,block,assisted,3618,16.1,45.6,0,0,50.6,19.0,14.7,45.9,0.0
13981453,Milan,Fikayo Tomori,miss,assisted,3328,22.3,52.3,0,0,53.6,80.6,,,
13981453,Milan,Christian Pulišić,goal,assisted,3126,9.2,67.7,0,0,48.1,24.1,,,
13981453,Milan,Youssouf Fofana,goal,assisted,2752,11.6,39.3,0,0,54.1,1.3,,,
13981453,Milan,Christian Pulišić,goal,regular,2340,7.9,45.8,0,0,49.9,23.4,,,
13981453,Milan,Santiago Giménez,save,assisted,1117,10.8,43.0,0,0,50.3,15.2,3.7,46.9,0.0
13981453,Milan,Christian Pulišić,save,assisted,155,3.8,66.2,0,0,47.4,19.6,1.0,54.7,0.0
13981453,Udinese,Arthur Atta,save,regular,125,26.6,40.3,0,0,50.7,16.5,2.8,49.3,0.0
13981453,Udinese,Iker Bravo,block,assisted,121,22.5,41.1,0,0,51.9,19.0,15.9,43.1,0.0
13981460,Bologna,Riccardo Orsolini,goal,penalty,5918,11.5,50.0,0,0,45.9,11.4,,,
13981460,Bologna,Riccardo Orsolini,post,assisted,5394,7.7,53.2,0,0,51.3,39.9,,,
13981460,Bologna,Nicolò Cambiaghi,miss,assisted,4850,16.1,31.9,0,0,0.3,12.5,4.0,100.0,0.0
13981460,Bologna,Santiago Castro,goal,assisted,4346,7.9,42.7,0,0,45.7,3.2,,,
13981460,Genoa,Ruslan Malinovskyi,block,assisted,4062,26.5,40.9,0,0,49.6,19.0,16.2,44.6,0.0
13981460,Bologna,Santiago Castro,save,throw-in-set-piece,4023,8.9,46.8,0,0,53.1,12.7,1.2,48.2,0.0
13981460,Bologna,Martin Vitík,miss,throw-in-set-piece,4021,7.1,42.1,0,0,35.1,8.3,6.4,49.3,0.0
13981460,Bologna,Santiago Castro,save,throw-in-set-piece,3974,8.8,52.8,0,0,46.7,32.9,1.0,52.0,0.0
13981460,Genoa,Mikael Ellertsson,goal,assisted,3766,9.6,66.8,0,0,47.7,22.2,,,
13981460,Genoa,Vitinha,miss,assisted,3712,3.4,40.1,0,0,57.3,26.4,,,
13981460,Bologna,Riccardo Orsolini,miss,fast-break,3469,10.4,64.6,0,0,99.5,27.8,4.0,0.0,0.0
13981460,Bologna,Riccardo Orsolini,save,assisted,2404,12.6,70.1,0,0,51.1,12.0,1.4,53.1,0.0
13981460,Bologna,Torbjørn Heggem,miss,corner,2268,13.1,49.3,0,0,52.9,56.9,,,
13981460,Genoa,Aarón Martín,save,regular,2045,14.1,45.8,0,0,50.4,22.2,3.3,50.0,0.0
13981460,Genoa,Lorenzo Colombo,save,assisted,1926,27.4,56.4,0,0,50.9,6.3,2.3,50.4,0.0
13981460,Bologna,Federico Bernardeschi,block,regular,1794,9.2,72.0,0,0,47.7,19.0,7.9,69.1,0.0
13981460,Bologna,Nikola Moro,block,assisted,1791,30.0,42.3,0,0,48.2,19.0,24.5,44.0,0.0
13981460,Bologna,Riccardo Orsolini,save,fast-break,1420,8.8,29.7,0,0,53.4,4.4,1.4,45.8,0.0
13981460,Genoa,Johan Vásquez,save,corner,1046,12.5,54.2,0,0,47.2,0.6,1.6,51.4,0.0
13981460,Genoa,Lorenzo Colombo,miss,throw-in-set-piece,293,5.5,43.2,0,0,64.0,19.4,,,
13981460,Bologna,Nikola Moro,block,corner,81,23.4,54.6,0,0,48.9,19.0,19.2,54.0,0.0
13981472,Napoli,Giovanni Di Lorenzo,miss,throw-in-set-piece,5824,9.0,50.0,0,0,50.4,61.1,,,
13981472,Napoli,David Neres,save,assisted,5778,23.2,67.5,0,0,53.5,15.2,0.7,53.6,0.0
13981472,Napoli,Eljif Elmas,block,assisted,5717,9.9,39.8,0,0,51.0,19.0,8.3,41.3,0.0
13981472,Napoli,Billy Gilmour,block,regular,5608,14.3,58.1,0,0,50.9,19.0,10.6,55.8,0.0
13981472,Napoli,David Neres,block,assisted,5431,21.2,75.1,0,0,49.3,19.0,11.6,64.1,0.0
13981472,Napoli,Luca Marianucci,block,regular,5316,27.1,63.4,0,0,50.3,19.0,23.4,61.6,0.0
13981472,Napoli,Noa Lang,save,assisted,5272,23.8,30.7,0,0,47.7,12.0,1.4,48.9,0.0
13981472,Napoli,Eljif Elmas,block,assisted,5034,10.5,48.1,0,0,52.3,19.0,8.4,48.0,0.0
13981472,Napoli,Giovanni Di Lorenzo,miss,assisted,4490,3.4,57.3,0,0,49.7,63.9,,,
13981472,Napoli,Miguel Gutiérrez,miss,assisted,3845,26.6,52.1,0,0,59.3,27.8,,,
13981472,Napoli,Kevin De Bruyne,goal,penalty,3566,11.5,50.0,0,0,47.6,5.1,,,
13981472,Napoli,Frank Anguissa,save,assisted,3201,3.8,48.1,0,0,50.1,10.8,0.099999999999994,48.7,0.0
13981472,Napoli,Kevin De Bruyne,block,corner,2917,25.9,48.7,0,0,47.0,19.0,21.4,49.5,0.0
13981472,Napoli,Frank Anguissa,miss,assisted,2566,9.2,46.0,0,0,39.7,22.2,,,
13981472,Napoli,Giovanni Di Lorenzo,save,assisted,2432,5.8,55.2,0,0,48.1,26.6,1.4,53.6,0.0
13981472,Milan,Alexis Saelemaekers,save,assisted,2333,10.0,73.0,0,0,48.3,19.6,1.4,53.1,0.0
13981472,Napoli,Frank Anguissa,miss,assisted,2186,9.9,54.2,0,0,55.0,73.6,,,
13981472,Milan,Christian Pulišić,goal,assisted,1830,8.9,42.7,0,0,51.1,20.9,,,
13981472,Milan,Youssouf Fofana,miss,fast-break,1596,15.6,36.0,0,0,53.8,51.4,,,
13981472,Napoli,Frank Anguissa,miss,assisted,1210,23.1,34.0,0,0,51.6,84.7,,,
13981472,Milan,Strahinja Pavlović,miss,corner,987,3.4,53.7,0,0,42.2,22.2,,,
13981472,Napoli,Scott McTominay,save,assisted,618,14.9,30.3,0,0,46.8,5.1,1.8,47.1,0.0
13981472,Napoli,Miguel Gutiérrez,save,assisted,610,7.9,38.3,0,0,53.0,17.1,0.90000000000001,47.3,0.0
13981472,Milan,Luka Modrić,block,set-piece,328,27.5,37.3,0,0,52.1,6.9,20.5,40.4,0.0
13981472,Milan,Alexis Saelemaekers,goal,assisted,143,3.8,58.7,0,0,48.6,12.7,,,
13981464,Genoa,Lorenzo Venturino,save,set-piece,5690,27.1,32.9,0,0,47.7,14.6,0.59999999999999,50.0,0.0
13981464,Genoa,Valentín Carboni,miss,assisted,5444,24.5,73.8,0,0,48.6,84.7,,,
13981464,Lazio,Pedro,miss,regular,5084,14.1,36.2,0,0,35.0,4.2,,,
13981464,Genoa,Jeff Ekhator,miss,corner,4831,0.7,40.0,0,0,56.5,23.6,,,
13981464,Genoa,Caleb Ekuban,save,assisted,4815,9.1,71.2,0,0,45.2,1.9,0.5,53.6,0.0
13981464,Genoa,Jeff Ekhator,miss,set-piece,4450,10.1,52.4,0,0,61.3,11.1,1.9,43.3,0.0
13981464,Lazio,Mattia Zaccagni,miss,assisted,4327,4.7,51.2,0,0,42.2,25.0,,,
13981464,Lazio,Matteo Cancellieri,miss,assisted,4280,11.9,54.2,0,0,54.3,63.9,,,
13981464,Lazio,Mattia Zaccagni,goal,set-piece,3756,1.3,47.6,0,0,53.5,17.1,,,
13981464,Lazio,Boulaye Dia,save,set-piece,3754,2.3,48.9,0,0,49.8,19.0,0.7,49.8,0.0
13981464,Lazio,Matteo Cancellieri,save,set-piece,3753,9.3,57.7,0,0,47.4,9.5,0.7,51.4,0.0
13981464,Genoa,Lorenzo Colombo,block,corner,3385,12.8,57.9,0,0,47.2,19.0,11.1,57.2,0.0
13981464,Genoa,Johan Vásquez,miss,corner,3376,6.1,33.5,0,0,0.2,18.1,5.0,50.9,0.0
13981464,Genoa,Vitinha,miss,regular,2931,16.9,49.7,0,0,33.1,19.4,,,
13981464,Genoa,Patrizio Masini,block,regular,2928,22.6,70.3,0,0,49.4,19.0,15.3,63.9,0.0
13981464,Genoa,Ruslan Malinovskyi,save,corner,2613,21.9,75.0,0,0,46.6,8.9,1.2,51.8,0.0
13981464,Genoa,Lorenzo Colombo,save,assisted,2589,10.4,51.8,0,0,46.1,3.2,2.9,50.4,0.0
13981464,Genoa,Mikael Ellertsson,save,assisted,2449,11.9,35.4,0,0,51.2,11.4,9.0,38.6,0.0
13981464,Genoa,Ruslan Malinovskyi,miss,free-kick,2166,23.1,27.0,0,0,40.5,2.8,,,
13981464,Genoa,Johan Vásquez,block,regular,1975,25.3,44.0,0,0,50.5,19.0,18.5,45.5,0.0
13981464,Lazio,Valentín Castellanos,goal,fast-break,1769,11.6,56.6,0,0,47.1,1.9,,,
13981464,Genoa,Lorenzo Colombo,miss,assisted,1427,9.4,39.3,0,0,50.4,86.1,,,
13981464,Genoa,Vitinha,block,set-piece,1283,10.1,64.8,0,0,47.8,19.0,4.7,58.1,0.0
13981464,Genoa,Vitinha,miss,assisted,1143,20.0,28.2,0,0,48.4,51.4,,,
13981464,Lazio,Matteo Cancellieri,save,regular,933,28.8,66.1,0,0,48.7,17.7,24.7,63.9,0.0
13981464,Lazio,Matteo Cancellieri,goal,assisted,225,9.8,65.6,0,0,52.9,17.7,,,
13981462,Cremonese,Romano Floriani Mussolini,miss,assisted,5671,16.7,50.9,0,0,62.4,31.9,,,
13981462,Cremonese,Federico Baschirotto,save,set-piece,5600,17.6,51.8,0,0,53.9,29.1,1.4,50.4,0.0
13981462,Como,Jayden Addai,miss,fast-break,5017,17.3,69.1,0,0,43.7,23.6,,,
13981462,Como,Jesús Rodriguez,miss,assisted,4546,22.5,40.7,0,0,45.7,97.2,,,
13981462,Como,Marc-Oliver Kempf,miss,corner,4479,6.6,45.2,0,0,65.9,13.9,,,
13981462,Como,Stefan Posch,block,assisted,4430,24.7,69.5,0,0,48.1,19.0,18.4,65.0,0.0
13981462,Cremonese,Federico Baschirotto,goal,corner,4113,8.0,49.9,0,0,53.2,10.1,,,
13981462,Cremonese,Matteo Bianchetti,miss,corner,3982,8.6,55.1,0,0,48.9,69.4,,,
13981462,Como,Stefan Posch,save,set-piece,3645,13.8,46.2,0,0,50.0,26.6,0.59999999999999,47.8,0.0
13981462,Cremonese,Giuseppe Pezzella,miss,regular,3517,13.5,28.0,0,0,51.8,62.5,,,
13981462,Cremonese,Giuseppe Pezzella,miss,assisted,3180,8.9,31.5,0,0,47.1,81.9,,,
13981462,Como,Anastasios Douvikas,save,assisted,3156,10.5,29.1,0,0,48.7,22.2,7.2,34.5,0.0
13981462,Como,Nico Paz,save,assisted,3051,17.4,68.9,0,0,52.6,5.7,3.6,54.3,0.0
13981462,Como,Nico Paz,save,regular,2773,26.8,49.9,0,0,53.2,12.7,2.3,51.3,0.0
13981462,Como,Anastasios Douvikas,miss,assisted,2736,12.0,42.1,0,0,36.0,54.2,,,
13981462,Cremonese,Federico Baschirotto,miss,assisted,2748,10.7,68.4,0,0,42.5,22.2,,,
13981462,Como,Jesús Rodriguez,save,regular,2207,8.8,49.1,0,0,50.3,20.3,3.5,49.5,0.0
13981462,Como,Lucas Da Cunha,block,assisted,2086,25.9,48.7,0,0,49.4,19.0,20.5,49.1,0.0
13981462,Cremonese,Martín Payero,miss,set-piece,2018,19.2,31.9,0,0,58.3,75.0,,,
13981462,Como,Nico Paz,goal,assisted,1874,10.7,56.6,0,0,48.1,19.0,,,
13981462,Como,Sergi Roberto,block,assisted,1091,16.1,41.7,0,0,51.0,19.0,13.3,43.0,0.0
13981462,Como,Nicolas-Gerrit Kühn,miss,fast-break,959,18.5,53.7,0,0,56.6,55.6,,,
13981462,Cremonese,Federico Bonazzoli,miss,regular,438,46.1,56.4,0,0,57.1,34.7,0.90000000000001,43.9,0.0
13981476,Sassuolo,Walid Cheddira,save,assisted,5342,13.0,62.8,0,0,47.1,10.1,1.6,52.0,0.0
13981476,Sassuolo,Andrea Pinamonti,save,regular,5043,3.9,36.2,0,0,51.6,5.7,3.4,37.7,0.0
13981476,Sassuolo,Edoardo Iannoni,goal,fast-break,4830,2.9,57.3,0,0,48.7,13.9,,,
13981476,Sassuolo,Domenico Berardi,miss,regular,4514,21.9,71.6,0,0,62.2,37.5,,,
13981476,Sassuolo,Ismael Koné,block,assisted,4510,18.8,48.1,0,0,52.1,19.0,16.9,48.1,0.0
13981476,Udinese,Nicolò Zaniolo,save,regular,4374,18.5,51.6,0,0,51.5,10.8,1.6,49.6,0.0
13981476,Udinese,Jürgen Ekkelenkamp,save,set-piece,4335,27.7,50.9,0,0,50.8,18.4,1.9,49.3,0.0
13981476,Sassuolo,Kristian Thorstvedt,miss,assisted,4104,7.7,53.4,0,0,59.8,12.5,,,
13981476,Udinese,Keinan Davis,miss,regular,3951,14.2,40.3,0,0,40.2,4.2,,,
13981476,Udinese,Oumar Solet,miss,corner,3394,25.4,40.7,0,0,40.0,50.0,,,
13981476,Udinese,Keinan Davis,goal,regular,3288,3.6,51.9,0,0,46.8,9.5,,,
13981476,Udinese,Arthur Atta,save,assisted,3286,12.2,31.7,0,0,49.1,0.6,2.3,46.0,0.0
13981476,Udinese,Keinan Davis,miss,fast-break,3187,12.6,33.6,0,0,39.5,4.2,,,
13981476,Udinese,Nicolò Zaniolo,miss,assisted,2943,11.1,49.9,0,0,42.4,86.1,,,
13981476,Sassuolo,Jay Idzes,miss,throw-in-set-piece,2669,24.6,68.3,0,0,59.0,91.7,,,
13981476,Udinese,Oumar Solet,block,throw-in-set-piece,2252,25.4,34.4,0,0,46.8,19.0,14.1,42.8,0.0
13981476,Sassuolo,Andrea Pinamonti,block,regular,1443,7.6,47.4,0,0,50.6,19.0,6.4,47.7,0.0
13981476,Sassuolo,Armand Laurienté,block,assisted,1431,11.3,67.1,0,0,49.4,19.0,10.4,65.8,0.0
13981476,Udinese,Nicolò Zaniolo,miss,assisted,1350,26.8,34.0,0,0,34.6,4.2,,,
13981476,Sassuolo,Ismael Koné,goal,assisted,674,3.2,36.4,0,0,47.7,13.9,,,
13981476,Sassuolo,Armand Laurienté,goal,assisted,455,11.9,32.9,0,0,46.4,17.7,,,
13981476,Udinese,Thomas Kristensen,miss,corner,388,9.5,43.4,0,0,56.6,1.4,,,
13981476,Udinese,Nicolò Zaniolo,save,assisted,355,23.5,70.9,0,0,46.3,13.3,2.2,51.3,0.0
13981465,Juventus,Lloyd Kelly,block,corner,5744,18.7,57.3,0,0,51.3,19.0,14.2,55.2,0.0
13981465,Juventus,Lloyd Kelly,save,assisted,5560,13.6,58.1,0,0,50.7,13.9,1.0,51.8,0.0
13981465,Juventus,Edon Zhegrova,save,assisted,5513,22.0,71.6,0,0,54.0,28.5,1.8,52.7,0.0
13981465,Juventus,Teun Koopmeiners,miss,assisted,5380,26.8,69.9,0,0,61.0,48.6,,,
13981465,Juventus,Weston McKennie,save,corner,5272,6.8,51.7,0,0,49.7,2.5,0.7,51.1,0.0
13981465,Juventus,Pierre Kalulu,miss,corner,5270,9.4,39.9,0,0,28.9,25.0,7.3,51.3,0.0
13981465,Juventus,Teun Koopmeiners,save,free-kick,5243,25.9,87.4,0,0,51.7,29.7,2.0,53.8,0.0
13981465,Juventus,Dušan Vlahović,miss,throw-in-set-piece,4991,8.9,49.9,0,0,1.3,19.0,7.6,76.7,0.0
13981465,Juventus,Kenan Yıldız,block,assisted,4891,18.5,45.8,0,0,51.5,19.0,17.0,46.0,0.0
13981465,Juventus,Juan Cabal,goal,corner,4670,6.7,55.4,0,0,47.0,7.0,,,
13981465,Juventus,Edon Zhegrova,block,assisted,4600,22.6,53.4,0,0,51.4,19.0,20.2,52.9,0.0
13981465,Juventus,Bremer,save,corner,4030,8.9,48.5,0,0,51.1,24.1,0.7,50.4,0.0
13981465,Atalanta,Raoul Bellanova,block,assisted,3831,10.0,59.3,0,0,50.0,19.0,4.5,54.2,0.0
13981465,Atalanta,Mario Pašalić,miss,corner,3770,19.0,50.0,0,0,51.4,90.3,,,
13981465,Atalanta,Mario Pašalić,save,corner,3715,13.9,55.6,0,0,53.6,34.2,1.5,50.9,0.0
13981465,Atalanta,Nikola Krstović,miss,assisted,3272,9.1,63.4,0,0,40.7,83.3,,,
