match,team,player,shirt_number,position,starter,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,ballRecovery,goodHighClaim,savedShotsFromInsideTheBox,saves,minutesPlayed,touches,rating,possessionLostCtrl,expectedAssists,keeperSaveValue,totalShots,goalsPrevented,passValueNormalized,dribbleValueNormalized,defensiveValueNormalized,goalkeeperValueNormalized,totalCross,duelWon,onTargetScoringAttempt,interceptionWon,totalTackle,wonTackle,expectedGoals,expectedGoalsOnTarget,shotValueNormalized,aerialWon,duelLost,shotOffTarget,blockedScoringAttempt,totalClearance,fouls,keyPass,aerialLost,totalContest,goals,errorLeadToAShot,unsuccessfulTouch,wasFouled,accurateCross,wonContest,hitWoodwork,challengeLost,dispossessed,bigChanceCreated,bigChanceMissed,totalOffside,punches,outfielderBlock,clearanceOffLine,errorLeadToAGoal,totalKeeperSweeper,accurateKeeperSweeper,totalBallCarriesDistance,ballCarriesCount,totalProgression,bestBallCarryProgression,totalProgressiveBallCarriesDistance,progressiveBallCarriesCount,lastManTackle,ownGoals,crossNotClaimed,penaltyFaced,penaltyConceded,penaltyWon,penaltyMiss,penaltySave
13981508,Juventus,Kenan Yıldız,10,M,True,37.0,31.0,3.0,3.0,0.0,13.0,14.0,18.0,23.0,8.0,,,,90.0,66.0,7.7,21.0,0.0260406,,7,,0.34,0.91,-0.11,,3.0,5.0,2.0,,,,1.1288,1.0224,0.09,,8.0,2.0,3.0,,1.0,1.0,1.0,3.0,1.0,,6.0,4.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,
13981508,Juventus,Filip Kostić,18,M,True,48.0,37.0,5.0,1.0,0.0,17.0,21.0,20.0,27.0,7.0,,,,89.0,87.0,7.8,23.0,0.565386,,1,,0.65,0.12,-0.03,,14.0,6.0,1.0,1.0,4.0,1.0,0.0214,0.1134,-0.01,1.0,2.0,,,2.0,,6.0,1.0,1.0,,,1.0,,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Juventus,Loïs Openda,20,F,True,19.0,13.0,,,0.0,1.0,1.0,12.0,18.0,1.0,,,,77.0,36.0,5.9,15.0,0.248424,,4,,-0.18,0.29,-0.12,,3.0,1.0,1.0,,,,0.5802,0.0486,-0.65,,4.0,1.0,2.0,,,1.0,,2.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
13981508,Juventus,Dušan Vlahović,9,F,True,14.0,11.0,,,0.0,2.0,2.0,9.0,12.0,1.0,,,,89.0,34.0,7.9,11.0,0.226474,,6,,0.32,0.13,-0.01,,1.0,6.0,3.0,,,,1.063,1.3123,0.37,3.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,6.0,2.0,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,
13981508,Juventus,Jonathan David,30,F,False,8.0,4.0,,,0.0,1.0,1.0,3.0,7.0,1.0,,,,13.0,11.0,6.5,5.0,0.0015729,,1,,0.13,0.34,-0.05,,,,1.0,,,,0.0472,0.2356,-0.3,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Juventus,Daniele Rugani,24,D,False,,,,,0.0,,,,,,,,,11.0,1.0,6.7,,,,0,,,,0.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Juventus,Teun Koopmeiners,8,M,False,,,,,0.0,,,,,,,,,11.0,,6.3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Juventus,Stefano Mangiapoco,45,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Juventus,Mattia Perin,1,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Juventus,Pedro Felipe,44,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Juventus,João Mário,25,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Juventus,Vasilije Adžić,17,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Juventus,Fabio Miretti,21,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Juventus,Francisco Conceição,7,F,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Juventus,Edon Zhegrova,11,F,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Maduka Okoye,40,G,True,39.0,25.0,24.0,10.0,0.0,17.0,20.0,8.0,19.0,11.0,,5.0,9.0,90.0,53.0,8.2,14.0,0.00372254,0.837,0,0.6723,0.14,0.01,-0.18,0.62,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,2.0,,,,
13981508,Udinese,Saba Goglichidze,2,D,True,41.0,34.0,8.0,4.0,0.0,27.0,28.0,7.0,13.0,3.0,,,,90.0,52.0,5.0,8.0,0.00259741,,2,,0.11,0.02,-1.0,,,4.0,1.0,3.0,2.0,1.0,0.1133,0.0668,-0.2,2.0,3.0,1.0,,1.0,2.0,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,
13981508,Udinese,Christian Kabasele,27,D,True,34.0,31.0,7.0,4.0,0.0,24.0,25.0,7.0,9.0,2.0,,,,90.0,44.0,6.1,5.0,0.00148031,,0,,0.09,0.03,-0.35,,,1.0,,1.0,,,,,,1.0,4.0,,,5.0,1.0,,2.0,,,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
13981508,Udinese,Oumar Solet,28,D,True,57.0,55.0,3.0,3.0,0.0,43.0,43.0,12.0,14.0,5.0,,,,90.0,72.0,7.6,2.0,0.00561249,,0,,0.01,0.09,0.55,,,6.0,,,1.0,1.0,,,,2.0,1.0,,,5.0,,,1.0,2.0,,,,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
13981508,Udinese,Kingsley Ehizibue,19,M,True,20.0,12.0,1.0,,0.0,8.0,10.0,4.0,10.0,6.0,,,,74.0,43.0,6.6,13.0,0.00974089,,0,,-0.15,0.12,-0.05,,2.0,3.0,,,2.0,1.0,,,,,2.0,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Jakub Piotrowski,24,M,True,19.0,14.0,1.0,1.0,0.0,7.0,9.0,7.0,10.0,1.0,,,,58.0,32.0,6.5,8.0,0.010153,,0,,-0.02,-0.05,0.0,,1.0,3.0,,,1.0,1.0,,,,1.0,3.0,,,4.0,2.0,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Jesper Karlström,8,M,True,34.0,24.0,7.0,2.0,0.0,14.0,15.0,10.0,19.0,4.0,,,,90.0,46.0,6.5,12.0,0.00346734,,0,,-0.05,0.14,-0.06,,,3.0,,,2.0,1.0,,,,,1.0,,,3.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
13981508,Udinese,Arthur Atta,14,M,True,23.0,17.0,3.0,2.0,0.0,9.0,11.0,8.0,12.0,4.0,,,,74.0,41.0,6.7,14.0,0.00385998,,0,,0.08,0.12,-0.02,,1.0,5.0,,1.0,2.0,1.0,,,,,3.0,,,,,,,3.0,,,3.0,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Hassane Kamara,11,M,True,25.0,23.0,2.0,1.0,0.0,10.0,10.0,13.0,15.0,,,,,90.0,45.0,6.7,6.0,0.0460627,,2,,0.2,0.06,-0.03,,3.0,2.0,,,1.0,,0.0581,,-0.09,1.0,3.0,1.0,1.0,5.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
13981508,Udinese,Nicolò Zaniolo,10,F,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,1.0,,,,58.0,26.0,7.6,9.0,0.00603149,,2,,-0.05,0.17,0.13,,4.0,4.0,1.0,,,,0.1273,0.5722,0.56,,7.0,,1.0,,4.0,,2.0,1.0,1.0,,2.0,3.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Keinan Davis,9,F,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,,,,,38.0,12.0,6.7,3.0,0.00478046,,0,,-0.15,0.03,0.0,,,4.0,,,,,,,,2.0,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Adam Buksa,18,F,False,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,,,,52.0,19.0,6.6,2.0,0.00463506,,1,,0.04,0.07,0.29,,,2.0,,,,,0.0887,,-0.01,1.0,5.0,,1.0,4.0,1.0,,4.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Sandi Lovrić,4,M,False,10.0,7.0,2.0,,0.0,2.0,2.0,5.0,8.0,1.0,,,,32.0,16.0,6.3,5.0,0.122916,,0,,0.22,-0.07,-0.12,,2.0,1.0,,,1.0,1.0,,,,,5.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Vakoun Bayo,15,F,False,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,,,,,32.0,14.0,6.5,4.0,0.00173444,,1,,-0.02,0.02,-0.01,,,4.0,,,,,0.1534,,-0.42,4.0,4.0,1.0,,,,,4.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Alessandro Zanoli,59,D,False,9.0,8.0,,,0.0,7.0,8.0,1.0,1.0,1.0,,,,16.0,15.0,6.6,3.0,0.00025838,,0,,-0.03,0.01,-0.02,,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13981508,Udinese,Lennon Miller,38,M,False,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,,16.0,7.0,6.2,5.0,1.767e-05,,0,,-0.02,-0.04,-0.07,,2.0,1.0,,,,,,,,,3.0,,,,1.0,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Răzvan Sava,90,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Daniele Padelli,93,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Jordan Zemura,33,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Nicolò Bertola,13,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Matteo Palma,16,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Jürgen Ekkelenkamp,32,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Rui Modesto,77,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Oier Zarraga,6,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981508,Udinese,Idrissa Gueye,7,F,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Vanja Milinković-Savić,32,G,True,32.0,17.0,19.0,5.0,0.0,15.0,20.0,2.0,12.0,5.0,,1.0,2.0,90.0,36.0,6.5,15.0,0.00199888,0.4292,0,0.7685,0.0,-0.01,-0.35,0.38,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0
13981514,Napoli,Giovanni Di Lorenzo,22,D,True,31.0,22.0,5.0,2.0,0.0,13.0,14.0,9.0,17.0,2.0,,,,90.0,52.0,7.0,11.0,0.00339313,,0,,-0.03,0.03,0.14,,,9.0,,1.0,5.0,3.0,,,,3.0,8.0,,,,4.0,,2.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Amir Rrahmani,13,D,True,52.0,46.0,5.0,1.0,0.0,34.0,36.0,12.0,16.0,4.0,,,,90.0,62.0,7.8,6.0,0.00308248,,1,,0.07,0.04,0.69,,,9.0,,,2.0,1.0,0.0284,,-0.15,5.0,2.0,1.0,,3.0,1.0,,1.0,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
13981514,Napoli,Alessandro Buongiorno,4,D,True,55.0,50.0,5.0,2.0,0.0,34.0,35.0,16.0,20.0,2.0,,,,90.0,64.0,7.2,6.0,0.00497371,,1,,0.06,0.09,0.37,,,3.0,1.0,,1.0,1.0,0.0466,0.0948,-0.14,2.0,2.0,,,4.0,,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13981514,Napoli,Leonardo Spinazzola,37,D,True,17.0,12.0,3.0,1.0,0.0,6.0,8.0,6.0,9.0,2.0,,,,45.0,29.0,6.9,9.0,0.0317542,,0,,0.25,-0.12,0.14,,2.0,2.0,,1.0,1.0,,,,,,2.0,,,,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Frank Anguissa,99,M,True,42.0,39.0,2.0,,0.0,20.0,21.0,19.0,21.0,6.0,,,,90.0,54.0,6.3,7.0,0.0310156,,0,,-0.04,0.03,-0.04,,1.0,2.0,,2.0,,,,,,1.0,7.0,,,1.0,2.0,2.0,2.0,,,,2.0,1.0,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
13981514,Napoli,Billy Gilmour,6,M,True,23.0,20.0,,,0.0,10.0,11.0,10.0,12.0,4.0,,,,38.0,28.0,7.2,4.0,0.0481111,,0,,0.35,0.07,0.14,,,4.0,,,,,,,,,1.0,,,,,,,2.0,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Scott McTominay,8,M,True,23.0,17.0,2.0,2.0,0.0,6.0,7.0,11.0,16.0,5.0,,,,90.0,49.0,7.3,11.0,0.0254919,,5,,0.16,0.36,0.19,,,10.0,3.0,1.0,3.0,1.0,0.5611,0.1782,-0.43,1.0,6.0,1.0,1.0,,1.0,1.0,,5.0,,,,2.0,,4.0,,,4.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
13981514,Napoli,Matteo Politano,21,F,True,21.0,14.0,2.0,1.0,0.0,8.0,10.0,6.0,11.0,4.0,,,,87.0,47.0,6.9,15.0,0.109,,3,,0.18,0.11,0.35,,3.0,4.0,2.0,,2.0,1.0,0.0291,,-0.04,,5.0,1.0,,3.0,1.0,1.0,,1.0,,,3.0,2.0,2.0,,,,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
13981514,Napoli,Rasmus Højlund,19,F,True,14.0,12.0,,,0.0,2.0,3.0,10.0,11.0,1.0,,,,87.0,27.0,6.0,8.0,0.0748819,,1,,-0.37,0.09,0.0,,,4.0,1.0,,1.0,,0.1007,0.6748,-0.24,1.0,9.0,,,1.0,,,7.0,1.0,,,4.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,David Neres,7,F,True,13.0,9.0,,,0.0,5.0,5.0,4.0,8.0,,,,,73.0,29.0,6.1,16.0,0.0768854,,0,,0.22,0.03,-0.02,,4.0,2.0,,,,,,,,,12.0,,,,2.0,1.0,5.0,5.0,,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Eljif Elmas,20,M,False,22.0,21.0,1.0,1.0,0.0,6.0,6.0,15.0,16.0,3.0,,,,52.0,37.0,7.3,3.0,0.0676579,,1,,0.22,0.08,0.19,,1.0,7.0,1.0,1.0,5.0,2.0,0.0183,0.1097,0.12,,4.0,,,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Miguel Gutiérrez,3,D,False,25.0,23.0,,,0.0,14.0,14.0,9.0,11.0,4.0,,,,45.0,41.0,7.1,4.0,0.0172254,,1,,0.07,0.02,0.2,,1.0,6.0,,,3.0,2.0,0.0277,,0.0,,3.0,1.0,,,2.0,1.0,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Noa Lang,70,F,False,14.0,11.0,,,0.0,3.0,3.0,8.0,11.0,1.0,,,,17.0,19.0,6.8,4.0,0.0276109,,0,,0.11,0.07,0.13,,,2.0,,,1.0,,,,,,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Stanislav Lobotka,68,M,False,7.0,7.0,,,0.0,5.0,5.0,2.0,2.0,,,,,8.0,7.0,6.6,,0.00218249,,0,,0.03,0.01,-0.04,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Lorenzo Lucca,27,F,False,1.0,,,,0.0,,,,1.0,,,,,8.0,1.0,6.5,1.0,,,0,,-0.04,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Mathias Ferrante,25,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Nikita Contini,14,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Mathías Olivera,17,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Luca Marianucci,35,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Sam Beukema,31,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Juan Jesus,5,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Pasquale Mazzocchi,30,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Giuseppe Ambrosino,69,F,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Napoli,Antonio Vergara,26,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Jean Butez,1,G,True,45.0,32.0,24.0,11.0,0.0,28.0,33.0,4.0,12.0,15.0,,4.0,8.0,90.0,59.0,9.2,13.0,0.00601419,0.7432,0,1.0575,0.22,0.01,0.25,0.56,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
13981514,Como,Ivan Smolčić,28,D,True,28.0,23.0,3.0,,0.0,13.0,15.0,10.0,13.0,2.0,,,,71.0,49.0,7.5,6.0,0.0771003,,1,,0.24,-0.06,0.25,,2.0,9.0,,1.0,4.0,3.0,0.0501,,-0.18,3.0,2.0,,1.0,2.0,1.0,1.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Jacobo Ramón,14,D,True,52.0,50.0,3.0,3.0,0.0,30.0,31.0,20.0,21.0,,,,,90.0,63.0,8.1,3.0,0.00899423,,1,,0.16,0.01,0.71,,1.0,9.0,,1.0,2.0,,0.0127,,-0.05,7.0,2.0,,1.0,5.0,,1.0,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13981514,Como,Marc-Oliver Kempf,2,D,True,6.0,4.0,,,0.0,4.0,6.0,,,,,,,8.0,7.0,6.6,3.0,1.315e-05,,0,,-0.01,0.01,-0.01,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Álex Valle,3,D,True,47.0,43.0,2.0,1.0,0.0,18.0,21.0,25.0,26.0,4.0,,,,90.0,60.0,7.0,8.0,0.031733,,0,,0.08,0.05,0.23,,,3.0,,,1.0,1.0,,,,1.0,3.0,,,1.0,1.0,,,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Máximo Perrone,23,M,True,65.0,60.0,2.0,1.0,0.0,29.0,31.0,31.0,34.0,7.0,,,,90.0,73.0,6.5,7.0,0.0428372,,0,,0.01,0.05,-0.07,,,2.0,,1.0,2.0,2.0,,,,,6.0,,,1.0,3.0,1.0,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Maxence Caqueret,6,M,True,46.0,41.0,,,0.0,14.0,15.0,27.0,31.0,3.0,,,,71.0,56.0,6.5,8.0,0.071697,,1,,-0.27,0.05,-0.13,,3.0,3.0,1.0,,2.0,1.0,0.0384,0.0313,0.01,,4.0,,,,1.0,2.0,,,,,2.0,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Jayden Addai,42,M,True,20.0,18.0,,,0.0,5.0,5.0,13.0,15.0,1.0,,,,82.0,42.0,6.3,14.0,0.154347,,0,,-0.01,0.28,-0.02,,,3.0,,,1.0,1.0,,,,,12.0,,,1.0,2.0,,,4.0,,,3.0,2.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Nico Paz,10,M,True,51.0,44.0,1.0,1.0,0.0,12.0,15.0,32.0,36.0,5.0,,,,90.0,72.0,6.9,15.0,0.023231,,4,,0.08,0.25,-0.01,,2.0,7.0,,2.0,5.0,2.0,0.102,,-0.11,1.0,8.0,2.0,2.0,,2.0,,1.0,4.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Assane Diao,38,M,True,33.0,25.0,1.0,,0.0,4.0,6.0,21.0,27.0,5.0,,,,90.0,53.0,6.5,17.0,0.0683991,,2,,-0.33,0.36,-0.02,,1.0,7.0,,,,,0.0337,,-0.12,1.0,10.0,1.0,1.0,,1.0,,3.0,4.0,,,3.0,5.0,,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Álvaro Morata,7,F,True,24.0,17.0,,,0.0,5.0,8.0,12.0,16.0,2.0,,,,82.0,36.0,5.8,10.0,0.0440008,,3,,-0.22,-0.21,-0.16,,1.0,4.0,1.0,1.0,,,0.8181,0.7372,-0.91,1.0,6.0,1.0,1.0,,2.0,1.0,4.0,,,,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,
13981514,Como,Diego Carlos,34,D,False,41.0,35.0,3.0,,0.0,29.0,32.0,6.0,9.0,1.0,,,,82.0,55.0,7.3,6.0,0.00225222,,1,,-0.06,0.02,0.22,,,8.0,,2.0,3.0,,0.0154,,-0.03,5.0,,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Stefan Posch,27,D,False,8.0,5.0,1.0,,0.0,4.0,7.0,1.0,1.0,4.0,,,,19.0,15.0,6.6,4.0,0.00132914,,0,,-0.01,0.01,-0.02,,,2.0,,1.0,2.0,1.0,,,,,4.0,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Lucas Da Cunha,33,M,False,16.0,15.0,,,0.0,4.0,4.0,11.0,12.0,1.0,,,,19.0,21.0,6.9,2.0,0.0184574,,0,,0.1,0.1,0.15,,,4.0,,,1.0,1.0,,,,,2.0,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Jesús Rodriguez,17,F,False,1.0,1.0,,,0.0,,,1.0,1.0,,,,,8.0,5.0,6.6,2.0,0.00028185,,0,,-0.01,,0.2,,,2.0,,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Anastasios Douvikas,11,F,False,1.0,1.0,,,0.0,,,1.0,1.0,,,,,8.0,3.0,6.3,2.0,9.537e-05,,0,,-0.04,,0.0,,,,,,,,,,,,3.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Nikola Čavlina,44,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Mauro Vigorito,22,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Edoardo Goldaniga,5,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Alberto Moreno,18,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981514,Como,Ignace Van der Brempt,77,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
